Indicador,Nombre_Indicador,Año,Valor,Estado,Clave_Estado
6200089265,tomas_sin_macromedidor,2020,365.00000000000000000000,Sonora,26
6200089265,tomas_sin_macromedidor,2010,545.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2012,776.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2014,740.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2016,704.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2018,799.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2020,782.00000000000000000000,Tabasco,27
6200089265,tomas_sin_macromedidor,2010,69.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2012,62.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2014,59.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2016,78.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2018,77.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2020,81.00000000000000000000,Tamaulipas,28
6200089265,tomas_sin_macromedidor,2010,87.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2012,135.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2014,165.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2016,129.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2018,195.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2020,176.00000000000000000000,Tlaxcala,29
6200089265,tomas_sin_macromedidor,2010,414.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2012,414.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2014,463.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2016,442.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2018,584.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2020,720.00000000000000000000,Veracruz,30
6200089265,tomas_sin_macromedidor,2010,547.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2012,472.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2014,688.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2016,411.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2018,634.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2020,737.00000000000000000000,Yucatán,31
6200089265,tomas_sin_macromedidor,2010,45.00000000000000000000,Zacatecas,32
6200089265,tomas_sin_macromedidor,2012,58.00000000000000000000,Zacatecas,32
6200089265,tomas_sin_macromedidor,2014,299.00000000000000000000,Zacatecas,32
6200089265,tomas_sin_macromedidor,2016,196.00000000000000000000,Zacatecas,32
6200089265,tomas_sin_macromedidor,2018,298.00000000000000000000,Zacatecas,32
6200089265,tomas_sin_macromedidor,2020,320.00000000000000000000,Zacatecas,32
6200089270,tomas_macromedidor_descompuesto,2010,28.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2012,43.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2014,147.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2016,53.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2018,43.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2020,23.00000000000000000000,Aguascalientes,01
6200089270,tomas_macromedidor_descompuesto,2010,0.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2012,1.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2014,5.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2016,9.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2018,3.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2020,3.00000000000000000000,Baja California,02
6200089270,tomas_macromedidor_descompuesto,2010,44.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2012,18.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2014,50.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2016,41.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2018,45.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2020,44.00000000000000000000,Baja California Sur,03
6200089270,tomas_macromedidor_descompuesto,2010,21.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2012,63.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2014,133.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2016,243.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2018,317.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2020,318.00000000000000000000,Campeche,04
6200089270,tomas_macromedidor_descompuesto,2010,17.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2012,27.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2014,57.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2016,17.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2018,53.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2020,58.00000000000000000000,Coahuila,05
6200089270,tomas_macromedidor_descompuesto,2010,28.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2012,39.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2014,58.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2016,66.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2018,67.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2020,103.00000000000000000000,Colima,06
6200089270,tomas_macromedidor_descompuesto,2010,16.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2012,29.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2014,23.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2016,27.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2018,49.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2020,40.00000000000000000000,Chiapas,07
6200089270,tomas_macromedidor_descompuesto,2010,30.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2012,16.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2014,94.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2016,80.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2018,62.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2020,51.00000000000000000000,Chihuahua,08
6200089270,tomas_macromedidor_descompuesto,2010,0.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2012,2.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2014,0.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2016,67.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2018,0.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2020,36.00000000000000000000,Ciudad de México,09
6200089270,tomas_macromedidor_descompuesto,2010,45.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2012,39.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2014,33.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2016,71.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2018,64.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2020,66.00000000000000000000,Durango,10
6200089270,tomas_macromedidor_descompuesto,2010,37.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2012,88.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2014,35.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2016,41.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2018,45.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2020,50.00000000000000000000,Guanajuato,11
6200089270,tomas_macromedidor_descompuesto,2010,15.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2012,19.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2014,45.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2016,31.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2018,50.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2020,37.00000000000000000000,Guerrero,12
6200089270,tomas_macromedidor_descompuesto,2010,68.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2012,45.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2014,111.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2016,77.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2018,112.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2020,142.00000000000000000000,Hidalgo,13
6200089270,tomas_macromedidor_descompuesto,2010,161.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2012,121.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2014,274.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2016,253.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2018,271.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2020,262.00000000000000000000,Jalisco,14
6200089270,tomas_macromedidor_descompuesto,2010,155.00000000000000000000,Estado de México,15
6200089270,tomas_macromedidor_descompuesto,2012,115.00000000000000000000,Estado de México,15
6200089270,tomas_macromedidor_descompuesto,2014,160.00000000000000000000,Estado de México,15
6200089270,tomas_macromedidor_descompuesto,2016,257.00000000000000000000,Estado de México,15
6200089270,tomas_macromedidor_descompuesto,2018,131.00000000000000000000,Estado de México,15
